acq_num,evt_num,windnum,time,data_ch2
0,23,34,1586,24.5
0,23,34,1587,26.7
0,23,34,1588,25.4
0,23,34,1589,27.5
0,23,34,1590,27.8
0,23,34,1591,29.1
0,23,34,1592,27.8
0,23,34,1593,26.3
0,23,34,1594,29.8
0,23,34,1595,30.6
0,23,34,1596,24.9
0,23,34,1597,27.5
0,23,34,1598,30.9
0,23,34,1599,27.5
0,23,35,1600,27.2
0,23,35,1601,27.8
0,23,35,1602,30.5
0,23,35,1603,32.0
0,23,35,1604,28.8
0,23,35,1605,30.9
0,23,35,1606,31.5
0,23,35,1607,29.8
0,23,35,1608,27.1
0,23,35,1609,29.0
0,23,35,1610,25.6
0,23,35,1611,24.9
0,23,35,1612,27.7
0,23,35,1613,31.0
0,23,35,1614,31.4
0,23,35,1615,30.9
0,23,35,1616,31.0
0,23,35,1617,26.9
0,23,35,1618,31.9
0,23,35,1619,31.7
0,23,35,1620,31.2
0,23,35,1621,28.8
0,23,35,1622,26.0
0,23,35,1623,28.4
0,23,35,1624,31.7
0,23,35,1625,30.4
0,23,35,1626,37.8
0,23,35,1627,37.4
0,23,35,1628,38.3
0,23,35,1629,34.0
0,23,35,1630,33.2
0,23,35,1631,33.1
0,23,35,1632,36.0
0,23,35,1633,35.8
0,23,35,1634,36.8
0,23,35,1635,37.0
0,23,35,1636,37.2
0,23,35,1637,39.3
0,23,35,1638,39.7
0,23,35,1639,33.9
0,23,35,1640,41.4
0,23,35,1641,45.1
0,23,35,1642,41.9
0,23,35,1643,41.9
0,23,35,1644,47.7
0,23,35,1645,48.8
0,23,35,1646,44.4
0,23,35,1647,52.2
0,23,35,1648,45.0
0,23,35,1649,43.5
0,23,35,1650,46.3
0,23,35,1651,51.8
0,23,35,1652,48.3
0,23,35,1653,55.8
0,23,35,1654,51.4
0,23,35,1655,61.1
0,23,35,1656,64.2
0,23,35,1657,66.8
0,23,35,1658,68.1
0,23,35,1659,69.5
0,23,35,1660,70.7
0,23,35,1661,67.4
0,23,35,1662,54.9
0,23,35,1663,82.5
0,23,36,1664,77.8
0,23,36,1665,73.3
0,23,36,1666,78.6
0,23,36,1667,79.9
0,23,36,1668,84.6
0,23,36,1669,90.1
0,23,36,1670,84.2
0,23,36,1671,85.4
0,23,36,1672,87.0
0,23,36,1673,89.8
0,23,36,1674,98.0
0,23,36,1675,92.1
0,23,36,1676,97.2
0,23,36,1677,96.7
0,23,36,1678,99.4
0,23,36,1679,112.0
0,23,36,1680,104.6
0,23,36,1681,106.2
0,23,36,1682,99.7
0,23,36,1683,119.7
0,23,36,1684,115.3
0,23,36,1685,117.5
0,23,36,1686,143.2
0,23,36,1687,140.1
0,23,36,1688,133.2
0,23,36,1689,126.8
0,23,36,1690,117.6
0,23,36,1691,136.1
0,23,36,1692,159.1
0,23,36,1693,156.1
0,23,36,1694,157.6
0,23,36,1695,157.8
0,23,36,1696,164.6
0,23,36,1697,173.0
0,23,36,1698,159.5
0,23,36,1699,195.1
0,23,36,1700,165.4
0,23,36,1701,195.9
0,23,36,1702,185.1
0,23,36,1703,230.7
0,23,36,1704,218.8
0,23,36,1705,236.3
0,23,36,1706,173.3
0,23,36,1707,243.0
0,23,36,1708,233.0
0,23,36,1709,221.6
0,23,36,1710,279.6
0,23,36,1711,262.8
0,23,36,1712,227.9
0,23,36,1713,300.1
0,23,36,1714,305.3
0,23,36,1715,304.0
0,23,36,1716,312.4
0,23,36,1717,293.1
0,23,36,1718,380.1
0,23,36,1719,352.6
0,23,36,1720,380.0
0,23,36,1721,364.7
0,23,36,1722,398.2
0,23,36,1723,403.0
0,23,36,1724,371.2
0,23,36,1725,418.4
0,23,36,1726,424.4
0,23,36,1727,403.7
0,23,37,1728,434.9
0,23,37,1729,440.7
0,23,37,1730,461.1
0,23,37,1731,451.9
0,23,37,1732,475.4
0,23,37,1733,465.6
0,23,37,1734,480.8
0,23,37,1735,492.4
0,23,37,1736,502.3
0,23,37,1737,519.7
0,23,37,1738,533.4
0,23,37,1739,529.5
0,23,37,1740,539.5
0,23,37,1741,559.1
0,23,37,1742,557.8
0,23,37,1743,563.6
0,23,37,1744,569.4
0,23,37,1745,587.8
0,23,37,1746,595.0
0,23,37,1747,611.6
0,23,37,1748,607.4
0,23,37,1749,619.5
0,23,37,1750,625.1
0,23,37,1751,628.3
0,23,37,1752,646.4
0,23,37,1753,655.7
0,23,37,1754,648.0
0,23,37,1755,629.2
0,23,37,1756,670.1
0,23,37,1757,656.8
0,23,37,1758,679.5
0,23,37,1759,673.6
0,23,37,1760,705.1
0,23,37,1761,686.7
0,23,37,1762,699.6
0,23,37,1763,716.7
0,23,37,1764,729.3
0,23,37,1765,722.7
0,23,37,1766,730.6
0,23,37,1767,746.6
0,23,37,1768,737.0
0,23,37,1769,737.4
0,23,37,1770,778.9
0,23,37,1771,783.8
0,23,37,1772,770.8
0,23,37,1773,771.7
0,23,37,1774,791.0
0,23,37,1775,775.6
0,23,37,1776,808.5
0,23,37,1777,810.5
0,23,37,1778,820.0
0,23,37,1779,813.5
0,23,37,1780,820.6
0,23,37,1781,832.3
0,23,37,1782,829.2
0,23,37,1783,830.2
0,23,37,1784,855.3
0,23,37,1785,808.1
0,23,37,1786,839.1
0,23,37,1787,855.0
0,23,37,1788,900.1
0,23,37,1789,880.3
0,23,37,1790,893.5
0,23,37,1791,854.5
0,23,38,1792,868.3
0,23,38,1793,883.2
0,23,38,1794,872.7
0,23,38,1795,897.1
0,23,38,1796,904.3
0,23,38,1797,905.2
0,23,38,1798,888.3
0,23,38,1799,911.9
0,23,38,1800,917.0
0,23,38,1801,902.4
0,23,38,1802,932.8
0,23,38,1803,918.7
0,23,38,1804,914.0
0,23,38,1805,926.0
0,23,38,1806,947.7
0,23,38,1807,938.0
0,23,38,1808,929.2
0,23,38,1809,910.2
0,23,38,1810,915.2
0,23,38,1811,921.3
0,23,38,1812,928.4
0,23,38,1813,947.3
0,23,38,1814,928.6
0,23,38,1815,929.8
0,23,38,1816,950.2
0,23,38,1817,936.1
0,23,38,1818,939.4
0,23,38,1819,948.8
0,23,38,1820,955.3
0,23,38,1821,947.7
0,23,38,1822,959.5
0,23,38,1823,948.9
0,23,38,1824,956.6
0,23,38,1825,994.0
0,23,38,1826,937.2
0,23,38,1827,953.0
0,23,38,1828,963.2
0,23,38,1829,955.8
0,23,38,1830,940.5
0,23,38,1831,987.5
0,23,38,1832,972.7
0,23,38,1833,953.4
0,23,38,1834,979.0
0,23,38,1835,965.2
0,23,38,1836,955.5
0,23,38,1837,953.7
0,23,38,1838,961.7
0,23,38,1839,991.1
0,23,38,1840,960.6
0,23,38,1841,969.7
0,23,38,1842,952.9
0,23,38,1843,943.6
0,23,38,1844,994.3
0,23,38,1845,952.0
0,23,38,1846,977.2
0,23,38,1847,961.3
0,23,38,1848,962.2
0,23,38,1849,982.3
0,23,38,1850,971.0
0,23,38,1851,974.0
0,23,38,1852,966.4
0,23,38,1853,970.0
0,23,38,1854,947.7
0,23,38,1855,963.9
0,23,39,1856,929.3
0,23,39,1857,939.7
0,23,39,1858,926.3
0,23,39,1859,936.9
0,23,39,1860,963.7
0,23,39,1861,933.8
0,23,39,1862,946.1
0,23,39,1863,921.4
0,23,39,1864,902.1
0,23,39,1865,913.7
0,23,39,1866,935.6
0,23,39,1867,900.1
0,23,39,1868,933.4
0,23,39,1869,936.3
0,23,39,1870,937.1
0,23,39,1871,920.0
0,23,39,1872,926.9
0,23,39,1873,904.0
0,23,39,1874,905.1
0,23,39,1875,931.8
0,23,39,1876,918.9
0,23,39,1877,923.6
0,23,39,1878,899.3
0,23,39,1879,908.8
0,23,39,1880,920.0
0,23,39,1881,896.0
0,23,39,1882,908.2
0,23,39,1883,907.0
0,23,39,1884,906.5
0,23,39,1885,879.4
0,23,39,1886,868.4
0,23,39,1887,878.9
0,23,39,1888,886.4
0,23,39,1889,875.9
0,23,39,1890,871.5
0,23,39,1891,893.8
0,23,39,1892,880.3
0,23,39,1893,863.9
0,23,39,1894,858.1
0,23,39,1895,865.6
0,23,39,1896,826.8
0,23,39,1897,852.7
0,23,39,1898,845.4
0,23,39,1899,848.1
0,23,39,1900,846.8
0,23,39,1901,835.8
0,23,39,1902,829.3
0,23,39,1903,837.0
0,23,39,1904,832.2
0,23,39,1905,843.1
0,23,39,1906,825.4
0,23,39,1907,831.1
0,23,39,1908,840.7
0,23,39,1909,830.7
0,23,39,1910,829.6
0,23,39,1911,809.6
0,23,39,1912,820.9
0,23,39,1913,798.2
0,23,39,1914,819.4
0,23,39,1915,803.1
0,23,39,1916,829.6
0,23,39,1917,798.1
0,23,39,1918,807.1
0,23,39,1919,779.6
0,23,40,1920,797.9
0,23,40,1921,802.6
0,23,40,1922,781.1
0,23,40,1923,777.5
0,23,40,1924,802.9
0,23,40,1925,789.0
0,23,40,1926,764.5
0,23,40,1927,778.6
0,23,40,1928,772.5
0,23,40,1929,782.4
0,23,40,1930,763.9
0,23,40,1931,764.0
0,23,40,1932,779.7
0,23,40,1933,748.5
0,23,40,1934,746.4
0,23,40,1935,767.4
0,23,40,1936,756.0
0,23,40,1937,741.6
0,23,40,1938,738.9
0,23,40,1939,734.5
0,23,40,1940,738.6
0,23,40,1941,714.5
0,23,40,1942,733.9
0,23,40,1943,717.1
0,23,40,1944,714.1
0,23,40,1945,717.8
0,23,40,1946,694.1
0,23,40,1947,736.1
0,23,40,1948,693.2
0,23,40,1949,700.1
0,23,40,1950,705.9
0,23,40,1951,701.4
0,23,40,1952,697.3
0,23,40,1953,700.4
0,23,40,1954,691.0
0,23,40,1955,682.4
0,23,40,1956,676.3
0,23,40,1957,658.0
0,23,40,1958,679.2
0,23,40,1959,686.2
0,23,40,1960,670.4
0,23,40,1961,652.1
0,23,40,1962,655.9
0,23,40,1963,659.4
0,23,40,1964,638.8
0,23,40,1965,639.3
0,23,40,1966,644.3
0,23,40,1967,642.1
0,23,40,1968,610.6
0,23,40,1969,633.7
0,23,40,1970,640.5
0,23,40,1971,621.1
0,23,40,1972,618.6
0,23,40,1973,616.9
0,23,40,1974,635.4
0,23,40,1975,628.0
0,23,40,1976,616.3
0,23,40,1977,599.9
0,23,40,1978,614.4
0,23,40,1979,622.5
0,23,40,1980,603.5
0,23,40,1981,618.6
0,23,40,1982,580.1
0,23,40,1983,607.9
0,23,41,1984,585.0
0,23,41,1985,595.3
0,23,41,1986,580.4
0,23,41,1987,580.2
0,23,41,1988,562.9
0,23,41,1989,561.9
0,23,41,1990,560.0
0,23,41,1991,542.7
0,23,41,1992,560.4
0,23,41,1993,551.7
0,23,41,1994,548.5
0,23,41,1995,543.8
0,23,41,1996,562.2
0,23,41,1997,555.6
0,23,41,1998,523.5
0,23,41,1999,539.7
0,23,41,2000,535.7
0,23,41,2001,539.0
0,23,41,2002,546.7
0,23,41,2003,537.9
0,23,41,2004,516.9
0,23,41,2005,531.9
0,23,41,2006,523.1
0,23,41,2007,516.0
0,23,41,2008,531.1
0,23,41,2009,517.4
0,23,41,2010,504.8
0,23,41,2011,499.8
0,23,41,2012,503.1
0,23,41,2013,489.7
0,23,41,2014,491.9
0,23,41,2015,456.3
0,23,41,2016,483.0
0,23,41,2017,469.0
0,23,41,2018,467.1
0,23,41,2019,489.4
0,23,41,2020,482.4
0,23,41,2021,467.5
0,23,41,2022,464.4
0,23,41,2023,469.8
0,23,41,2024,441.5
0,23,41,2025,462.9
0,23,41,2026,477.6
0,23,41,2027,452.4
0,23,41,2028,455.5
0,23,41,2029,441.1
0,23,41,2030,457.1
0,23,41,2031,436.1
0,23,41,2032,420.2
0,23,41,2033,444.0
0,23,41,2034,440.5
0,23,41,2035,453.5
0,23,41,2036,424.3
0,23,41,2037,441.6
0,23,41,2038,434.5
0,23,41,2039,430.6
0,23,41,2040,404.7
0,23,41,2041,401.6
0,23,41,2042,422.6
0,23,41,2043,409.5
0,23,41,2044,417.9
0,23,41,2045,420.2
0,23,41,2046,410.2
0,23,41,2047,386.8
0,23,42,2048,407.3
0,23,42,2049,398.0
0,23,42,2050,394.2
0,23,42,2051,378.9
0,23,42,2052,393.5
0,23,42,2053,397.7
0,23,42,2054,336.8
0,23,42,2055,374.6
0,23,42,2056,346.1
0,23,42,2057,379.4
0,23,42,2058,372.5
0,23,42,2059,374.8
0,23,42,2060,342.0
0,23,42,2061,372.5
0,23,42,2062,350.3
0,23,42,2063,377.7
0,23,42,2064,360.6
0,23,42,2065,353.3
0,23,42,2066,302.6
0,23,42,2067,341.3
0,23,42,2068,337.8
0,23,42,2069,323.8
0,23,42,2070,347.8
0,23,42,2071,345.0
0,23,42,2072,321.7
0,23,42,2073,319.9
0,23,42,2074,298.0
0,23,42,2075,330.0
0,23,42,2076,281.4
0,23,42,2077,301.2
0,23,42,2078,318.3
0,23,42,2079,298.9
0,23,42,2080,335.6
0,23,42,2081,317.5
0,23,42,2082,307.2
0,23,42,2083,304.9
0,23,42,2084,241.4
0,23,42,2085,275.6
0,23,42,2086,268.0
0,23,42,2087,311.7
0,23,42,2088,276.3
0,23,42,2089,319.3
0,23,42,2090,288.2
0,23,42,2091,272.5
0,23,42,2092,278.6
0,23,42,2093,260.5
0,23,42,2094,280.9
0,23,42,2095,275.8
0,23,42,2096,245.5
0,23,42,2097,249.3
0,23,42,2098,268.1
0,23,42,2099,203.1
0,23,42,2100,255.8
0,23,42,2101,243.9
0,23,42,2102,298.9
0,23,42,2103,240.9
0,23,42,2104,263.2
0,23,42,2105,248.6
0,23,42,2106,264.8
0,23,42,2107,291.3
0,23,42,2108,245.1
0,23,42,2109,256.9
0,23,42,2110,242.3
0,23,42,2111,248.9
0,23,43,2112,214.5
0,23,43,2113,231.0
0,23,43,2114,222.9
0,23,43,2115,242.8
0,23,43,2116,225.3
0,23,43,2117,252.1
0,23,43,2118,231.6
0,23,43,2119,206.6
0,23,43,2120,227.4
0,23,43,2121,243.1
0,23,43,2122,176.8
0,23,43,2123,219.8
0,23,43,2124,192.4
0,23,43,2125,221.5
0,23,43,2126,184.1
0,23,43,2127,188.5
0,23,43,2128,217.0
0,23,43,2129,187.1
0,23,43,2130,161.8
0,23,43,2131,224.4
0,23,43,2132,207.6
0,23,43,2133,186.9
0,23,43,2134,169.2
0,23,43,2135,190.3
0,23,43,2136,203.1
0,23,43,2137,165.4
0,23,43,2138,166.2
0,23,43,2139,204.9
0,23,43,2140,189.3
0,23,43,2141,192.1
0,23,43,2142,167.2
0,23,43,2143,173.0
0,23,43,2144,150.4
0,23,43,2145,168.0
0,23,43,2146,152.6
0,23,43,2147,202.9
0,23,43,2148,206.9
0,23,43,2149,173.8
0,23,43,2150,158.7
0,23,43,2151,179.4
0,23,43,2152,165.3
0,23,43,2153,158.2
0,23,43,2154,151.9
0,23,43,2155,157.6
0,23,43,2156,146.1
0,23,43,2157,159.4
0,23,43,2158,147.8
0,23,43,2159,168.1
0,23,43,2160,139.1
0,23,43,2161,153.0
0,23,43,2162,172.1
0,23,43,2163,167.4
0,23,43,2164,174.2
0,23,43,2165,158.5
0,23,43,2166,142.4
0,23,43,2167,167.0
0,23,43,2168,166.0
0,23,43,2169,176.1
0,23,43,2170,160.3
0,23,43,2171,164.2
0,23,43,2172,185.5
0,23,43,2173,176.9
0,23,43,2174,182.2
0,23,43,2175,147.1
0,23,44,2176,142.4
0,23,44,2177,144.4
0,23,44,2178,152.4
0,23,44,2179,146.9
0,23,44,2180,142.5
0,23,44,2181,126.4
0,23,44,2182,125.7
0,23,44,2183,141.2
0,23,44,2184,140.9
0,23,44,2185,124.8
0,23,44,2186,133.1
0,23,44,2187,142.6
0,23,44,2188,128.4
0,23,44,2189,138.3
0,23,44,2190,141.0
0,23,44,2191,134.1
0,23,44,2192,134.5
0,23,44,2193,124.7
0,23,44,2194,133.1
0,23,44,2195,130.8
0,23,44,2196,126.5
0,23,44,2197,136.8
0,23,44,2198,128.5
0,23,44,2199,140.0
0,23,44,2200,130.0
0,23,44,2201,118.8
0,23,44,2202,132.9
0,23,44,2203,120.7
0,23,44,2204,115.7
0,23,44,2205,104.6
0,23,44,2206,131.9
0,23,44,2207,123.8
0,23,44,2208,126.6
0,23,44,2209,126.7
0,23,44,2210,105.0
0,23,44,2211,130.3
0,23,44,2212,114.1
0,23,44,2213,135.6
0,23,44,2214,130.6
0,23,44,2215,132.4
0,23,44,2216,117.2
0,23,44,2217,124.9
0,23,44,2218,92.3
0,23,44,2219,121.4
0,23,44,2220,113.8
0,23,44,2221,125.3
0,23,44,2222,93.1
0,23,44,2223,103.5
0,23,44,2224,129.9
0,23,44,2225,106.3
0,23,44,2226,111.9
0,23,44,2227,115.4
0,23,44,2228,97.5
0,23,44,2229,98.4
0,23,44,2230,117.9
0,23,44,2231,115.8
0,23,44,2232,112.0
0,23,44,2233,103.8
0,23,44,2234,105.7
0,23,44,2235,120.6
0,23,44,2236,93.4
0,23,44,2237,104.6
0,23,44,2238,118.1
0,23,44,2239,120.1
0,23,45,2240,115.6
0,23,45,2241,112.9
0,23,45,2242,101.2
0,23,45,2243,113.1
0,23,45,2244,108.6
0,23,45,2245,100.6
0,23,45,2246,95.6
0,23,45,2247,114.0
0,23,45,2248,106.4
0,23,45,2249,85.9
0,23,45,2250,74.9
0,23,45,2251,105.7
0,23,45,2252,96.6
0,23,45,2253,120.9
0,23,45,2254,106.4
0,23,45,2255,96.6
0,23,45,2256,92.8
0,23,45,2257,90.6
0,23,45,2258,91.0
0,23,45,2259,77.5
0,23,45,2260,90.3
0,23,45,2261,87.0
0,23,45,2262,94.1
0,23,45,2263,94.5
0,23,45,2264,88.2
0,23,45,2265,97.4
0,23,45,2266,90.8
0,23,45,2267,102.9
0,23,45,2268,83.1
0,23,45,2269,76.2
0,23,45,2270,84.6
0,23,45,2271,95.5
0,23,45,2272,93.3
0,23,45,2273,94.5
0,23,45,2274,71.4
0,23,45,2275,102.4
0,23,45,2276,92.6
0,23,45,2277,83.1
0,23,45,2278,89.6
0,23,45,2279,87.2
0,23,45,2280,107.3
0,23,45,2281,86.1
0,23,45,2282,81.1
0,23,45,2283,82.2
0,23,45,2284,89.6
0,23,45,2285,82.6
0,23,45,2286,91.5
0,23,45,2287,83.1
0,23,45,2288,94.7
0,23,45,2289,77.0
0,23,45,2290,85.7
0,23,45,2291,78.0
0,23,45,2292,80.1
0,23,45,2293,85.0
0,23,45,2294,73.2
0,23,45,2295,87.7
0,23,45,2296,78.3
0,23,45,2297,92.7
0,23,45,2298,90.6
0,23,45,2299,92.5
0,23,45,2300,72.2
0,23,45,2301,76.3
0,23,45,2302,71.6
0,23,45,2303,78.7
0,23,46,2304,72.5
0,23,46,2305,69.8
0,23,46,2306,85.3
0,23,46,2307,76.8
0,23,46,2308,72.0
0,23,46,2309,70.3
0,23,46,2310,71.5
0,23,46,2311,75.0
0,23,46,2312,74.1
0,23,46,2313,69.1
0,23,46,2314,74.9
0,23,46,2315,61.5
0,23,46,2316,67.4
0,23,46,2317,74.0
0,23,46,2318,66.6
0,23,46,2319,67.3
0,23,46,2320,72.7
0,23,46,2321,67.6
0,23,46,2322,82.3
0,23,46,2323,85.1
0,23,46,2324,72.9
0,23,46,2325,76.9
0,23,46,2326,74.0
0,23,46,2327,67.1
0,23,46,2328,70.2
0,23,46,2329,72.7
0,23,46,2330,60.9
0,23,46,2331,59.2
0,23,46,2332,59.5
0,23,46,2333,70.5
0,23,46,2334,69.2
0,23,46,2335,65.8
0,23,46,2336,63.1
0,23,46,2337,73.3
0,23,46,2338,66.3
0,23,46,2339,62.1
0,23,46,2340,58.9
0,23,46,2341,66.0
0,23,46,2342,58.3
0,23,46,2343,73.8
0,23,46,2344,68.3
0,23,46,2345,62.1
0,23,46,2346,72.1
0,23,46,2347,64.4
0,23,46,2348,60.8
0,23,46,2349,66.2
0,23,46,2350,64.4
0,23,46,2351,71.0
0,23,46,2352,70.3
0,23,46,2353,58.4
0,23,46,2354,66.4
0,23,46,2355,62.4
0,23,46,2356,54.2
0,23,46,2357,64.8
0,23,46,2358,65.4
0,23,46,2359,74.4
0,23,46,2360,67.2
0,23,46,2361,65.3
0,23,46,2362,69.9
0,23,46,2363,54.2
0,23,46,2364,69.2
0,23,46,2365,56.1
0,23,46,2366,59.3
0,23,46,2367,57.4
0,23,47,2368,57.6
0,23,47,2369,65.1
0,23,47,2370,51.2
0,23,47,2371,57.7
0,23,47,2372,61.3
0,23,47,2373,54.3
0,23,47,2374,50.3
0,23,47,2375,63.0
0,23,47,2376,60.2
0,23,47,2377,57.7
0,23,47,2378,63.2
0,23,47,2379,56.3
0,23,47,2380,52.5
0,23,47,2381,59.4
0,23,47,2382,56.1
0,23,47,2383,51.7
0,23,47,2384,51.8
0,23,47,2385,52.7
0,23,47,2386,48.5
0,23,47,2387,50.4
0,23,47,2388,54.1
0,23,47,2389,51.9
0,23,47,2390,48.8
0,23,47,2391,50.5
0,23,47,2392,44.1
0,23,47,2393,53.1
0,23,47,2394,50.3
0,23,47,2395,52.3
0,23,47,2396,50.7
0,23,47,2397,49.4
0,23,47,2398,49.8
0,23,47,2399,47.4
0,23,47,2400,49.1
0,23,47,2401,52.5
0,23,47,2402,48.2
0,23,47,2403,44.9
0,23,47,2404,48.3
0,23,47,2405,53.4
0,23,47,2406,50.1
0,23,47,2407,47.2
0,23,47,2408,53.2
0,23,47,2409,49.5
0,23,47,2410,47.0
0,23,47,2411,50.4
0,23,47,2412,53.4
0,23,47,2413,47.4
0,23,47,2414,49.8
0,23,47,2415,42.6
0,23,47,2416,49.7
0,23,47,2417,48.2
0,23,47,2418,48.6
0,23,47,2419,49.0
0,23,47,2420,45.8
0,23,47,2421,50.1
0,23,47,2422,42.8
0,23,47,2423,45.1
0,23,47,2424,46.9
0,23,47,2425,47.9
0,23,47,2426,48.5
0,23,47,2427,43.3
0,23,47,2428,48.3
0,23,47,2429,42.9
0,23,47,2430,49.8
0,23,47,2431,42.9
0,23,48,2432,47.1
0,23,48,2433,44.1
0,23,48,2434,42.1
0,23,48,2435,42.1
0,23,48,2436,47.6
0,23,48,2437,43.0
0,23,48,2438,46.8
0,23,48,2439,43.9
0,23,48,2440,48.7
0,23,48,2441,47.3
0,23,48,2442,43.5
0,23,48,2443,43.3
0,23,48,2444,40.1
0,23,48,2445,42.0
0,23,48,2446,44.3
0,23,48,2447,38.6
0,23,48,2448,34.2
0,23,48,2449,38.6
0,23,48,2450,39.6
0,23,48,2451,41.9
0,23,48,2452,41.0
0,23,48,2453,37.2
0,23,48,2454,40.0
0,23,48,2455,37.8
0,23,48,2456,38.0
0,23,48,2457,40.3
0,23,48,2458,38.0
0,23,48,2459,40.3
0,23,48,2460,41.0
0,23,48,2461,41.8
0,23,48,2462,41.3
0,23,48,2463,37.9
0,23,48,2464,42.0
0,23,48,2465,43.6
0,23,48,2466,45.1
0,23,48,2467,44.5
0,23,48,2468,46.3
0,23,48,2469,40.6
0,23,48,2470,37.5
0,23,48,2471,42.9
0,23,48,2472,39.8
0,23,48,2473,42.4
0,23,48,2474,32.6
0,23,48,2475,42.8
0,23,48,2476,36.6
0,23,48,2477,40.4
0,23,48,2478,42.4
0,23,48,2479,40.1
0,23,48,2480,36.8
0,23,48,2481,39.1
0,23,48,2482,37.5
0,23,48,2483,36.9
0,23,48,2484,39.3
0,23,48,2485,41.7
0,23,48,2486,46.3
0,23,48,2487,45.6
0,23,48,2488,42.6
0,23,48,2489,38.4
0,23,48,2490,39.3
0,23,48,2491,36.5
0,23,48,2492,35.9
0,23,48,2493,40.5
0,23,48,2494,37.9
0,23,48,2495,36.3
0,23,49,2496,38.0
0,23,49,2497,36.4
0,23,49,2498,37.8
0,23,49,2499,37.4
0,23,49,2500,35.1
0,23,49,2501,33.5
0,23,49,2502,33.4
0,23,49,2503,36.1
0,23,49,2504,37.4
0,23,49,2505,35.4
0,23,49,2506,38.2
0,23,49,2507,38.5
0,23,49,2508,35.2
0,23,49,2509,36.8
0,23,49,2510,29.9
0,23,49,2511,36.4
0,23,49,2512,33.1
0,23,49,2513,34.2
0,23,49,2514,32.8
0,23,49,2515,31.9
0,23,49,2516,33.0
0,23,49,2517,32.9
0,23,49,2518,32.6
0,23,49,2519,28.8
0,23,49,2520,34.4
0,23,49,2521,35.6
0,23,49,2522,35.7
0,23,49,2523,31.6
0,23,49,2524,36.1
0,23,49,2525,31.4
0,23,49,2526,35.6
0,23,49,2527,32.7
0,23,49,2528,31.7
0,23,49,2529,34.2
0,23,49,2530,33.3
0,23,49,2531,30.3
0,23,49,2532,32.7
0,23,49,2533,34.7
0,23,49,2534,31.6
0,23,49,2535,32.8
0,23,49,2536,32.7
0,23,49,2537,36.1
0,23,49,2538,33.7
0,23,49,2539,32.7
0,23,49,2540,31.0
0,23,49,2541,29.1
0,23,49,2542,26.8
0,23,49,2543,32.5
0,23,49,2544,34.4
0,23,49,2545,28.9
0,23,49,2546,37.6
0,23,49,2547,30.7
0,23,49,2548,29.0
0,23,49,2549,36.2
0,23,49,2550,31.2
0,23,49,2551,29.3
0,23,49,2552,30.1
0,23,49,2553,29.0
0,23,49,2554,28.0
0,23,49,2555,32.1
0,23,49,2556,29.2
0,23,49,2557,29.6
0,23,49,2558,30.8
0,23,49,2559,28.5
0,23,50,2560,29.7
0,23,50,2561,30.4
0,23,50,2562,26.5
0,23,50,2563,28.6
0,23,50,2564,29.0
0,23,50,2565,28.1
0,23,50,2566,30.5
0,23,50,2567,29.8
0,23,50,2568,31.4
0,23,50,2569,25.0
0,23,50,2570,23.8
0,23,50,2571,23.9
0,23,50,2572,21.1
0,23,50,2573,26.5
0,23,50,2574,26.2
0,23,50,2575,26.5
0,23,50,2576,26.0
0,23,50,2577,26.4
0,23,50,2578,23.5
0,23,50,2579,31.3
0,23,50,2580,30.5
0,23,50,2581,27.4
0,23,50,2582,28.7
0,23,50,2583,31.0
0,23,50,2584,30.4
0,23,50,2585,31.4
0,23,50,2586,29.2
0,23,50,2587,27.3
0,23,50,2588,25.3
0,23,50,2589,31.4
0,23,50,2590,28.4
0,23,50,2591,24.7
0,23,50,2592,26.3
0,23,50,2593,31.1
0,23,50,2594,26.1
0,23,50,2595,26.4
0,23,50,2596,32.7
0,23,50,2597,28.7
0,23,50,2598,31.2
0,23,50,2599,28.0
0,23,50,2600,25.5
0,23,50,2601,28.5
0,23,50,2602,32.3
0,23,50,2603,29.0
0,23,50,2604,26.2
0,23,50,2605,29.7
0,23,50,2606,28.9
0,23,50,2607,25.9
0,23,50,2608,30.5
0,23,50,2609,25.0
0,23,50,2610,25.6
0,23,50,2611,23.1
0,23,50,2612,24.7
0,23,50,2613,29.4
0,23,50,2614,29.2
0,23,50,2615,31.3
0,23,50,2616,26.4
0,23,50,2617,27.9
0,23,50,2618,25.5
0,23,50,2619,27.2
0,23,50,2620,23.1
0,23,50,2621,24.8
0,23,50,2622,27.5
0,23,50,2623,23.7
0,23,51,2624,24.8
0,23,51,2625,20.5
0,23,51,2626,23.6
0,23,51,2627,25.0
0,23,51,2628,18.3
0,23,51,2629,20.7
0,23,51,2630,17.4
0,23,51,2631,20.1
0,23,51,2632,21.3
0,23,51,2633,20.4
0,23,51,2634,21.4
0,23,51,2635,20.1
0,23,51,2636,21.6
0,23,51,2637,21.9
0,23,51,2638,21.8
0,23,51,2639,24.0
0,23,51,2640,23.4
0,23,51,2641,21.2
0,23,51,2642,19.9
0,23,51,2643,24.3
0,23,51,2644,22.0
0,23,51,2645,22.3
0,23,51,2646,22.3
0,23,51,2647,23.3
0,23,51,2648,20.2
0,23,51,2649,23.8
0,23,51,2650,19.7
0,23,51,2651,22.1
0,23,51,2652,19.6
0,23,51,2653,19.7
0,23,51,2654,23.2
0,23,51,2655,20.8
0,23,51,2656,21.0
0,23,51,2657,21.1
0,23,51,2658,20.0
0,23,51,2659,21.0
0,23,51,2660,21.6
